Season,Data,Home,Away,GolHome,GolAWAy,Resultado,TotalGols,EscanteiosH,EscanteiosA,TotalCantos,EscanteiosHTH,EscanteiosHTA,TotalCantosHT,CartaoH,CartaoA,TotalCartao,GolHTH,GolHTA,TotalGolsHT
2017,2017-08-20,Avai,Sao Paulo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-20,Bahia,Vasco,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-20,Cruzeiro,Sport Recife,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-20,Ponte Preta,Botafogo,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-20,Coritiba,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-20,Palmeiras,Chapecoense SC,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-19,Corinthians,Vitoria,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-19,Flamengo,Atletico GO,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-15,Santos,Fluminense,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-13,Sao Paulo,Cruzeiro,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-13,Atletico MG,Flamengo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-13,Sport Recife,Ponte Preta,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-13,Vasco,Palmeiras,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-13,Atletico PR,Bahia,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-13,Botafogo,Gremio,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-12,Atletico GO,Coritiba,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-12,Vitoria,Avai,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,Ponte Preta,Fluminense,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Flamengo,Vitoria,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Bahia,Sao Paulo,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Coritiba,Chapecoense SC,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Cruzeiro,Botafogo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Gremio,Atletico MG,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Palmeiras,Atletico PR,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Avai,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-06,Ponte Preta,Vasco,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-05,Corinthians,Sport Recife,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-05,Fluminense,Atletico GO,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-04,Vasco,Cruzeiro,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Atletico MG,Corinthians,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Vitoria,Ponte Preta,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Atletico GO,Gremio,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Botafogo,Palmeiras,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Santos,Flamengo,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Atletico PR,Avai,5,0,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-03,Sao Paulo,Coritiba,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-02,Chapecoense SC,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-02,Sport Recife,Fluminense,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-01,Vasco,Atletico PR,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-30,Chapecoense SC,Atletico GO,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-30,Bahia,Sport Recife,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-30,Corinthians,Flamengo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-30,Coritiba,Atletico MG,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-30,Cruzeiro,Vitoria,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-30,Gremio,Santos,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-29,Botafogo,Sao Paulo,3,4,A    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-29,Palmeiras,Avai,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,Sao Paulo,Gremio,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Santos,Bahia,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Avai,Cruzeiro,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Fluminense,Corinthians,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Sport Recife,Palmeiras,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Atletico GO,Botafogo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Atletico MG,Vasco,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-23,Atletico PR,Ponte Preta,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-22,Vitoria,Chapecoense SC,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-21,Sport Recife,Atletico GO,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-21,Atletico PR,Botafogo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-20,Avai,Corinthians,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-20,Ponte Preta,Coritiba,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-20,Atletico MG,Bahia,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-20,Flamengo,Palmeiras,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-20,Sao Paulo,Vasco,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-20,Fluminense,Cruzeiro,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-19,Santos,Chapecoense SC,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-19,Vitoria,Gremio,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-18,Botafogo,Sport Recife,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Palmeiras,Vitoria,4,2,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Atletico GO,Atletico MG,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Chapecoense SC,Sao Paulo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Cruzeiro,Flamengo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Gremio,Ponte Preta,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Vasco,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Bahia,Avai,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-16,Coritiba,Fluminense,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-15,Corinthians,Atletico PR,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-14,Avai,Coritiba,1,4,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Fluminense,Botafogo,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Atletico PR,Cruzeiro,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Palmeiras,Corinthians,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Vitoria,Vasco,1,4,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Flamengo,Gremio,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Sao Paulo,Atletico GO,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-13,Sport Recife,Chapecoense SC,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-12,Atletico MG,Santos,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-12,Ponte Preta,Bahia,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-11,Coritiba,Sport Recife,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-09,Chapecoense SC,Atletico PR,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-09,Bahia,Fluminense,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-09,Cruzeiro,Palmeiras,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-09,Gremio,Avai,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-09,Botafogo,Atletico MG,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-09,Santos,Sao Paulo,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-08,Atletico GO,Vitoria,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-08,Vasco,Flamengo,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-08,Corinthians,Ponte Preta,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-04,Fluminense,Chapecoense SC,3,3,D    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-02,Atletico MG,Cruzeiro,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-02,Corinthians,Botafogo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,2023-10-25,Fluminense,Goias,5,3,H    ,8,6,1,7,3,1,4,4,2,6,2,2,4
2023,2023-10-25,Bragantino,Atletico MG,1,2,A    ,3,17,5,22,2,4,6,2,4,6,0,1,1
2023,2023-10-25,Cruzeiro,Bahia,3,0,H    ,3,1,2,3,0,1,1,2,2,4,1,0,1
2023,2023-10-25,Palmeiras,Sao Paulo,5,0,H    ,5,5,0,5,1,0,1,3,5,8,3,0,3
2023,2023-10-25,Cuiaba,Corinthians,0,1,A    ,1,6,5,11,4,4,8,1,3,4,0,0,0
2023,2023-10-25,Gremio,Flamengo,3,2,H    ,5,6,1,7,3,0,3,3,4,7,0,1,1
2023,2023-10-22,Atletico MG,Cruzeiro,0,1,A    ,1,1,7,8,1,1,2,3,3,6,0,0,0
2023,2023-10-22,Flamengo,Vasco,1,0,H    ,1,7,8,15,5,3,8,1,2,3,0,0,0
2023,2023-10-22,Internacional,Santos,7,1,H    ,8,3,6,9,1,5,6,1,1,2,4,0,4
2023,2023-10-22,Corinthians,America MG,1,1,D    ,2,4,4,8,2,2,4,2,3,5,0,1,1
2023,2023-10-22,Coritiba,Palmeiras,0,2,A    ,2,3,6,9,1,4,5,1,1,2,0,2,2
2023,2023-10-22,Bragantino,Fluminense,1,0,H    ,1,7,3,10,1,3,4,3,2,5,1,0,1
2023,2023-10-21,Bahia,Fortaleza,2,0,H    ,2,7,2,9,4,0,4,6,4,10,1,0,1
2023,2023-10-21,Cuiaba,Goias,1,1,D    ,2,13,2,15,4,2,6,1,3,4,0,1,1
2023,2023-10-21,Sao Paulo,Gremio,3,0,H    ,3,6,3,9,3,0,3,1,3,4,1,0,1
2023,2023-10-21,Botafogo,Athletico PR,1,1,D    ,2,6,3,9,3,1,4,2,1,3,1,1,2
2023,2023-10-19,Cruzeiro,Flamengo,0,2,A    ,2,9,3,12,1,1,2,3,2,5,0,2,2
2023,2023-10-19,Palmeiras,Atletico MG,0,2,A    ,2,7,2,9,3,2,5,6,3,9,0,1,1
2023,2023-10-19,Santos,Bragantino,1,3,A    ,4,5,4,9,5,2,7,4,1,5,0,2,2
2023,2023-10-19,Fluminense,Corinthians,3,3,D    ,6,15,1,16,4,1,5,9,3,12,1,3,4
2023,2023-10-18,Gremio,Athletico PR,1,2,A    ,3,4,8,12,0,5,5,3,6,9,1,1,2
2023,2023-10-18,America MG,Botafogo,1,2,A    ,3,12,1,13,3,0,3,1,1,2,1,1,2
2023,2023-10-18,Coritiba,Cuiaba,0,3,A    ,3,4,4,8,1,2,3,0,2,2,0,1,1
2023,2023-10-18,Bahia,Internacional,1,0,H    ,1,5,3,8,1,2,3,1,2,3,1,0,1
2023,2023-10-18,Goias,Sao Paulo,2,0,H    ,2,6,3,9,1,1,2,4,3,7,2,0,2
2023,2023-10-18,Vasco,Fortaleza,1,0,H    ,1,6,6,12,3,2,5,3,2,5,0,0,0
2023,2023-10-14,Cuiaba,Cruzeiro,0,0,D    ,0,5,5,10,2,1,3,0,3,3,0,0,0
2023,2023-10-08,Fluminense,Botafogo,0,2,A    ,2,3,2,5,1,1,2,2,2,4,0,2,2
2023,2023-10-08,Internacional,Gremio,3,2,H    ,5,4,1,5,3,1,4,6,4,10,1,0,1
2023,2023-10-08,Palmeiras,Santos,1,2,A    ,3,6,2,8,3,1,4,2,3,5,1,1,2
2023,2023-10-08,Athletico PR,Bragantino,1,1,D    ,2,8,7,15,4,6,10,2,4,6,1,1,2
2023,2023-10-08,Atletico MG,Coritiba,1,2,A    ,3,2,5,7,0,5,5,2,2,4,0,0,0
2023,2023-10-08,Fortaleza,America MG,3,2,H    ,5,8,2,10,3,1,4,2,1,3,1,2,3
2023,2023-10-07,Vasco,Sao Paulo,0,0,D    ,0,7,3,10,5,2,7,3,1,4,0,0,0
2023,2023-10-07,Goias,Bahia,4,6,A    ,10,6,4,10,4,4,8,2,6,8,3,3,6
2023,2023-10-07,Corinthians,Flamengo,1,1,D    ,2,2,8,10,1,6,7,3,3,6,0,0,0
2023,2023-10-02,Botafogo,Goias,1,1,D    ,2,8,3,11,5,3,8,4,4,8,0,1,1
2023,2023-10-01,Internacional,Atletico MG,0,2,A    ,2,4,4,8,0,1,1,0,0,0,0,0,0
2023,2023-10-01,Santos,Vasco,4,1,H    ,5,5,11,16,3,9,12,7,2,9,3,1,4
2023,2023-10-01,Cruzeiro,America MG,1,1,D    ,2,9,7,16,4,3,7,4,3,7,1,1,2
2023,2023-10-01,Coritiba,Athletico PR,2,0,H    ,2,2,11,13,0,5,5,2,4,6,2,0,2
2023,2023-10-01,Bragantino,Palmeiras,2,1,H    ,3,6,4,10,1,3,4,4,2,6,0,1,1
2023,2023-09-30,Flamengo,Bahia,1,0,H    ,1,12,2,14,5,1,6,1,3,4,0,0,0
2023,2023-09-30,Fortaleza,Gremio,1,1,D    ,2,3,7,10,3,1,4,1,2,3,1,0,1
2023,2023-09-30,Cuiaba,Fluminense,3,0,H    ,3,7,0,7,4,0,4,3,5,8,0,0,0
2023,2023-09-30,Sao Paulo,Corinthians,2,1,H    ,3,11,4,15,6,1,7,5,2,7,2,1,3
2023,2023-09-27,Sao Paulo,Coritiba,2,1,H    ,3,4,3,7,2,1,3,2,3,5,2,1,3
2023,2023-09-26,America MG,Vasco,0,1,A    ,1,3,8,11,3,1,4,4,2,6,0,0,0
2023,2023-09-24,Atletico MG,Cuiaba,1,0,H    ,1,6,3,9,2,0,2,3,4,7,1,0,1
2023,2023-09-23,Corinthians,Botafogo,1,0,H    ,1,6,1,7,1,0,1,4,5,9,0,0,0
2023,2023-09-22,Gremio,Palmeiras,1,0,H    ,1,2,11,13,0,3,3,6,3,9,1,0,1
2023,2023-09-21,Fluminense,Cruzeiro,1,0,H    ,1,7,3,10,3,1,4,6,1,7,0,0,0
2023,2023-09-21,Sao Paulo,Fortaleza,1,2,A    ,3,9,0,9,6,0,6,3,6,9,0,1,1
2023,2023-09-21,Vasco,Coritiba,5,1,H    ,6,6,0,6,4,0,4,1,3,4,2,0,2
2023,2023-09-21,Athletico PR,Internacional,2,1,H    ,3,7,5,12,1,1,2,3,5,8,1,1,2
2023,2023-09-20,America MG,Bragantino,0,2,A    ,2,2,14,16,1,7,8,1,2,3,0,1,1
2023,2023-09-20,Goias,Flamengo,0,0,D    ,0,3,2,5,2,0,2,1,3,4,0,0,0
2023,2023-09-19,Bahia,Santos,1,2,A    ,3,6,8,14,3,3,6,1,2,3,0,0,0
2023,2023-09-19,Corinthians,Gremio,4,4,D    ,8,6,4,10,2,0,2,1,1,2,3,2,5
2023,2023-09-17,Atletico MG,Botafogo,1,0,H    ,1,5,3,8,4,1,5,2,1,3,0,0,0
2023,2023-09-16,Cuiaba,America MG,2,2,D    ,4,9,1,10,3,0,3,1,5,6,2,2,4
2023,2023-09-16,Palmeiras,Goias,1,0,H    ,1,6,3,9,1,2,3,3,4,7,0,0,0
2023,2023-09-16,Vasco,Fluminense,4,2,H    ,6,4,11,15,3,4,7,4,1,5,1,0,1
2023,2023-09-15,Coritiba,Bahia,2,4,A    ,6,7,2,9,4,2,6,3,1,4,1,3,4
2023,2023-09-15,Bragantino,Gremio,2,0,H    ,2,5,1,6,4,0,4,4,2,6,2,0,2
2023,2023-09-14,Flamengo,Athletico PR,0,3,A    ,3,8,2,10,5,1,6,3,2,5,0,1,1
2023,2023-09-14,Internacional,Sao Paulo,2,1,H    ,3,4,7,11,2,3,5,5,4,9,0,1,1
2023,2023-09-14,Fortaleza,Corinthians,2,1,H    ,3,6,3,9,2,1,3,1,2,3,1,1,2
2023,2023-09-14,Santos,Cruzeiro,0,3,A    ,3,8,9,17,5,6,11,3,2,5,0,1,1
2023,2023-09-03,Botafogo,Flamengo,1,2,A    ,3,12,6,18,2,6,8,4,3,7,1,1,2
2023,2023-09-03,Gremio,Cuiaba,2,0,H    ,2,2,9,11,2,5,7,2,1,3,1,0,1
2023,2023-09-03,Corinthians,Palmeiras,0,0,D    ,0,2,11,13,2,8,10,2,5,7,0,0,0
2023,2023-09-03,Fluminense,Fortaleza,1,0,H    ,1,5,7,12,1,2,3,4,3,7,0,0,0
2023,2023-09-03,America MG,Santos,2,0,H    ,2,3,5,8,3,4,7,1,5,6,1,0,1
2023,2023-09-03,Bahia,Vasco,1,1,D    ,2,6,0,6,1,0,1,2,4,6,1,0,1
2023,2023-09-03,Cruzeiro,Bragantino,0,0,D    ,0,8,5,13,6,2,8,1,5,6,0,0,0
2023,2023-09-02,Athletico PR,Atletico MG,1,1,D    ,2,12,7,19,5,5,10,4,3,7,0,1,1
2023,2023-09-02,Goias,Internacional,0,0,D    ,0,5,5,10,2,4,6,5,4,9,0,0,0
2023,2023-08-27,Bragantino,Cuiaba,2,0,H    ,2,11,4,15,6,0,6,4,3,7,0,0,0
2023,2023-08-27,Atletico MG,Santos,2,0,H    ,2,5,2,7,0,1,1,5,2,7,1,0,1
2023,2023-08-27,Botafogo,Bahia,3,0,H    ,3,4,7,11,2,3,5,2,3,5,1,0,1
2023,2023-08-27,Palmeiras,Vasco,1,0,H    ,1,9,2,11,6,1,7,2,3,5,0,0,0
2023,2023-08-27,Athletico PR,Fluminense,2,2,D    ,4,2,8,10,1,5,6,3,3,6,1,0,1
2023,2023-08-27,Fortaleza,Coritiba,3,1,H    ,4,2,3,5,1,1,2,3,6,9,2,0,2
2023,2023-08-27,Gremio,Cruzeiro,3,0,H    ,3,6,5,11,5,2,7,4,3,7,1,0,1
2023,2023-08-26,Flamengo,Internacional,0,0,D    ,0,6,3,9,1,3,4,2,4,6,0,0,0
2023,2023-08-26,Corinthians,Goias,1,1,D    ,2,7,6,13,2,3,5,3,1,4,0,0,0
2023,2023-08-21,Goias,Athletico PR,1,1,D    ,2,4,7,11,1,4,5,2,4,6,0,1,1
2023,2023-08-20,Vasco,Atletico MG,1,0,H    ,1,3,7,10,2,1,3,6,3,9,1,0,1
2023,2023-08-20,Bahia,Bragantino,4,0,H    ,4,4,7,11,3,3,6,2,5,7,2,0,2
2023,2023-08-20,Coritiba,Flamengo,2,3,A    ,5,4,5,9,2,3,5,3,3,6,1,2,3
2023,2023-08-20,Santos,Gremio,2,1,H    ,3,9,4,13,6,1,7,6,7,13,0,0,0
2023,2023-08-19,Cuiaba,Palmeiras,0,2,A    ,2,9,2,11,2,1,3,2,6,8,0,1,1
2023,2023-08-19,Internacional,Fortaleza,0,1,A    ,1,10,6,16,2,3,5,4,5,9,0,1,1
2023,2023-08-19,Sao Paulo,Botafogo,0,0,D    ,0,5,2,7,2,0,2,4,2,6,0,0,0
2023,2023-08-19,Cruzeiro,Corinthians,1,1,D    ,2,10,3,13,6,0,6,3,3,6,1,0,1
2023,2023-08-19,Fluminense,America MG,3,1,H    ,4,7,1,8,6,0,6,1,1,2,0,0,0
2023,2023-08-15,Athletico PR,Cuiaba,2,0,H    ,2,5,3,8,5,2,7,5,3,8,1,0,1
2023,2023-08-14,Palmeiras,Cruzeiro,1,0,H    ,1,3,5,8,1,3,4,2,3,5,0,0,0
2023,2023-08-14,Bragantino,Vasco,1,1,D    ,2,7,6,13,5,4,9,3,5,8,1,1,2
2023,2023-08-13,Atletico MG,Bahia,1,0,H    ,1,2,9,11,1,4,5,2,1,3,0,0,0
2023,2023-08-13,America MG,Goias,0,1,A    ,1,7,3,10,3,1,4,0,1,1,0,1,1
2023,2023-08-13,Corinthians,Coritiba,3,1,H    ,4,4,2,6,1,2,3,2,2,4,0,1,1
2023,2023-08-13,Gremio,Fluminense,2,1,H    ,3,3,8,11,0,2,2,3,4,7,2,1,3
2023,2023-08-13,Fortaleza,Santos,4,0,H    ,4,10,6,16,5,2,7,2,1,3,0,0,0
2023,2023-08-13,Flamengo,Sao Paulo,1,1,D    ,2,8,2,10,3,1,4,2,6,8,0,1,1
2023,2023-08-12,Botafogo,Internacional,3,1,H    ,4,7,3,10,4,1,5,3,3,6,0,1,1
2023,2023-08-06,Sao Paulo,Atletico MG,0,2,A    ,2,9,3,12,5,2,7,6,5,11,0,1,1
2023,2023-08-06,Vasco,Gremio,1,0,H    ,1,5,7,12,2,3,5,1,1,2,0,0,0
2023,2023-08-06,Cruzeiro,Botafogo,0,0,D    ,0,8,1,9,4,0,4,1,2,3,0,0,0
2023,2023-08-06,Bahia,America MG,3,1,H    ,4,7,2,9,4,1,5,4,5,9,1,0,1
2023,2023-08-06,Coritiba,Bragantino,0,1,A    ,1,3,4,7,3,1,4,3,5,8,0,1,1
2023,2023-08-06,Cuiaba,Flamengo,3,0,H    ,3,10,6,16,9,0,9,2,0,2,0,0,0
2023,2023-08-05,Fluminense,Palmeiras,2,1,H    ,3,0,8,8,0,2,2,7,2,9,1,0,1
2023,2023-08-05,Santos,Athletico PR,1,1,D    ,2,3,3,6,2,2,4,3,2,5,0,1,1
2023,2023-08-05,Internacional,Corinthians,2,2,D    ,4,1,4,5,1,2,3,5,3,8,1,1,2
2023,2023-08-05,Goias,Fortaleza,1,0,H    ,1,5,2,7,4,0,4,1,3,4,0,0,0
2023,2023-05-12,Fortaleza,Sao Paulo,0,0,D    ,0,4,10,14,2,4,6,3,6,9,0,0,0
2023,2023-05-11,Cuiaba,Atletico MG,0,4,A    ,4,6,1,7,3,0,3,1,2,3,0,1,1
2023,2023-05-11,Flamengo,Goias,2,0,H    ,2,8,7,15,2,4,6,0,1,1,1,0,1
2023,2023-05-11,Cruzeiro,Fluminense,0,2,A    ,2,16,3,19,5,2,7,1,6,7,0,1,1
2023,2023-05-11,Palmeiras,Gremio,4,1,H    ,5,7,4,11,2,1,3,2,4,6,1,1,2
2023,2023-05-11,Botafogo,Corinthians,3,0,H    ,3,3,3,6,2,2,4,1,2,3,1,0,1
2023,2023-05-10,Bragantino,America MG,2,2,D    ,4,5,4,9,2,4,6,5,3,8,2,1,3
2023,2023-05-10,Internacional,Athletico PR,0,2,A    ,2,4,3,7,2,1,3,2,4,6,0,0,0
2023,2023-05-10,Santos,Bahia,3,0,H    ,3,1,4,5,0,0,0,3,4,7,2,0,2
2023,2023-05-09,Corinthians,Fortaleza,1,1,D    ,2,5,5,10,2,4,6,2,2,4,0,0,0
2023,2023-05-07,Fluminense,Vasco,1,1,D    ,2,9,1,10,3,1,4,3,3,6,0,1,1
2023,2023-05-07,America MG,Cuiaba,1,2,A    ,3,4,6,10,2,4,6,4,4,8,1,0,1
2023,2023-05-07,Athletico PR,Flamengo,2,1,H    ,3,2,8,10,0,3,3,2,2,4,1,1,2
2023,2023-05-07,Bahia,Coritiba,3,1,H    ,4,3,5,8,1,3,4,2,7,9,1,0,1
2023,2023-05-07,Sao Paulo,Internacional,2,0,H    ,2,4,9,13,2,3,5,3,4,7,1,0,1
2023,2023-05-07,Botafogo,Atletico MG,2,0,H    ,2,5,9,14,2,8,10,1,3,4,1,0,1
2023,2023-05-07,Goias,Palmeiras,0,5,A    ,5,4,6,10,2,3,5,3,6,9,0,1,1
2023,2023-05-07,Gremio,Bragantino,3,3,D    ,6,4,7,11,3,3,6,5,2,7,1,1,2
2023,2023-05-06,Cruzeiro,Santos,2,1,H    ,3,4,4,8,1,2,3,6,3,9,1,0,1
2023,2023-05-02,Vasco,Bahia,0,1,A    ,1,7,6,13,2,3,5,1,4,5,0,1,1
2023,2023-04-30,Atletico MG,Athletico PR,2,1,H    ,3,1,5,6,1,1,2,3,3,6,1,0,1
2023,2023-04-30,Flamengo,Botafogo,2,3,A    ,5,7,2,9,2,2,4,4,5,9,0,2,2
2023,2023-04-30,Cuiaba,Gremio,1,2,A    ,3,4,5,9,5,2,7,5,5,10,1,1,2
2023,2023-04-30,Internacional,Goias,1,0,H    ,1,8,11,19,5,4,9,4,3,7,0,0,0
2023,2023-04-29,Coritiba,Sao Paulo,1,1,D    ,2,7,6,13,2,3,5,4,1,5,1,0,1
2023,2023-04-29,Fortaleza,Fluminense,4,2,H    ,6,8,5,13,4,3,7,0,3,3,2,1,3
2023,2023-04-29,Bragantino,Cruzeiro,0,3,A    ,3,5,9,14,5,2,7,7,2,9,0,1,1
2023,2023-04-29,Palmeiras,Corinthians,2,1,H    ,3,12,3,15,6,1,7,3,3,6,2,0,2
2023,2023-04-29,Santos,America MG,3,2,H    ,5,2,6,8,2,3,5,4,4,8,2,1,3
2023,2023-04-25,Bahia,Botafogo,1,2,A    ,3,6,3,9,4,1,5,1,2,3,1,1,2
